scene_name,scene_avg_p,scene_avg_a,scene_avg_d,scene_avg_blur,scene_avg_optical_flow,scene_movie,paths,predict
wall_e_22,59.196899556477874,68.92178411865234,75.81983878580729,63.35284536566817,,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-22-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-22-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-22-2.jpg']",sad
wall_e_23,24.881874308268234,40.567980183919275,33.15815087890625,63.02031371745184,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-23-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-23-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-23-2.jpg']",fear
wall_e_24,24.35948052300347,40.373340413411455,32.53503656684027,104.74090965749492,0.002522674854844809,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-24-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-24-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-24-2.jpg']",fear
wall_e_25,30.307500257703985,52.689582560221346,40.752562771267364,21.010124837406625,3.0586827051592984e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-25-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-25-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-25-2.jpg']",fear
wall_e_26,154.24526184082032,-4.7294884033203175,177.07065283203124,1099.7365283783304,2.3312513803830366e-06,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-26-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-26-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-26-2.jpg']",joy
wall_e_27,115.65043958875867,11.310006700303814,134.41588639322916,1437.6638257223813,0.05197762697935104,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-27-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-27-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-27-2.jpg']",sad
wall_e_28,151.5237480740017,-7.375125623914927,173.64304893663197,1265.1535608178372,0.02421918883919716,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-28-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-28-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-28-2.jpg']",joy
wall_e_29,147.63791522894962,-5.319447862413191,169.39744531250003,482.955341389679,0.00011303205974400043,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-29-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-29-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-29-2.jpg']",joy
wall_e_3,123.08836454264322,43.757472181532115,146.5866041124132,1225.7545073260135,0.003982940223067999,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-3-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-3-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-3-2.jpg']",sad
wall_e_4,103.61405681694879,65.38374504937065,126.5680072157118,1193.302026872958,0.0057283095084130755,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-4-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-4-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-4-2.jpg']",sad
wall_e_5,126.63108713107641,40.035602566189226,150.25194498697917,336.17983465367564,0.0016080796485766768,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-5-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-5-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-5-2.jpg']",joy
wall_e_6,112.83567956542969,33.7198417561849,133.66601578776041,406.848318515951,0.014650103636085987,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-6-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-6-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-6-2.jpg']",joy
wall_e_7,91.598654812283,68.4899743109809,113.07887966579862,272.35132828369984,0.01661491021513939,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-7-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-7-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-7-2.jpg']",sad
wall_e_8,84.84411637369791,78.08668937174478,106.36851920572916,537.7302806849998,8.394284122914543e-06,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-8-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-8-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-8-2.jpg']",sad
wall_e_9,109.65257173665363,41.289331773546,130.8424222547743,230.1006428055716,0.0015188736142590642,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-9-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-9-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-9-2.jpg']",joy
